CRASH DATE,CRASH TIME,OCCURED ON,LATTITUDE,LONGITUDE
8/12/11,6:13 PM,CITY STREET,30.41482,-91.14436
6/12/12,4:15 PM,CITY STREET,30.41482,-91.14436
5/5/11,6:16 PM,CITY STREET,30.41482,-91.14436
10/31/15,1:00 PM,CITY STREET,30.41482,-91.14436
4/29/15,5:38 AM,CITY STREET,30.41482,-91.14436
5/30/14,1:39 PM,CITY STREET,30.41482,-91.14436
10/31/15,1:00 PM,CITY STREET,30.41482,-91.14436
5/3/14,12:25 PM,CITY STREET,30.41482,-91.14436
2/17/12,12:58 AM,CITY STREET,30.41482,-91.14436
4/3/13,7:23 AM,CITY STREET,30.41482,-91.14436
5/6/11,1:40 PM,CITY STREET,30.41482,-91.14436
11/19/15,9:45 AM,CITY STREET,30.41482,-91.14436
6/12/15,5:42 PM,CITY STREET,30.41482,-91.14436
10/2/14,3:58 PM,CITY STREET,30.41482,-91.14436
8/4/10,8:15 PM,CITY STREET,30.41482,-91.14436
9/22/15,3:43 PM,CITY STREET,30.41482,-91.14436
2/28/14,10:12 PM,CITY STREET,30.41482,-91.14436
11/25/14,3:06 PM,CITY STREET,30.41482,-91.14436
7/17/10,3:30 PM,CITY STREET,30.41482,-91.14436
5/12/10,12:42 PM,CITY STREET,30.41482,-91.14436
5/14/16,6:06 PM,CITY STREET,30.41482,-91.14436
5/17/16,12:18 PM,CITY STREET,30.41482,-91.14436
6/7/16,9:29 PM,CITY STREET,30.41482,-91.14436
6/11/16,4:33 PM,CITY STREET,30.41482,-91.14436
7/22/16,1:01 PM,CITY STREET,30.41482,-91.14436
7/23/16,4:58 PM,CITY STREET,30.41482,-91.14436
9/18/16,10:02 PM,CITY STREET,30.41482,-91.14436
2/5/16,12:36 PM,CITY STREET,30.41482,-91.14436
11/14/15,7:48 PM,CITY STREET,30.41482,-91.14436
10/30/14,9:35 AM,CITY STREET,30.41482,-91.14436
8/12/10,2:13 PM,CITY STREET,30.41482,-91.14436
5/24/14,1:05 PM,CITY STREET,30.507881,-91.144358
9/22/15,6:15 PM,CITY STREET,30.416932,-91.144343
10/11/15,11:08 PM,CITY STREET,30.507353,-91.144343
12/6/13,1:28 PM,STATE HWY,30.416932,-91.144343
8/13/15,10:56 AM,OFF ROAD/ PRIVATE PROPERTY,30.478704,-91.144341
4/28/15,3:35 PM,OFF ROAD/ PRIVATE PROPERTY,30.478704,-91.144341
8/9/16,2:24 PM,CITY STREET,30.478704,-91.144341
5/6/14,12:03 PM,CITY STREET,30.428756,-91.144333
4/18/13,6:36 PM,CITY STREET,30.428756,-91.144333
3/3/12,12:10 AM,CITY STREET,30.428637,-91.14433
3/9/14,5:09 PM,OFF ROAD/ PRIVATE PROPERTY,30.509455,-91.144328
5/15/13,5:21 PM,CITY STREET,30.45958,-91.144323
2/13/13,2:00 PM,CITY STREET,30.45958,-91.144323
3/19/11,5:05 PM,CITY STREET,30.45958,-91.144323
11/2/12,11:38 PM,CITY STREET,30.467616,-91.144316
6/16/13,6:09 PM,CITY STREET,30.491204,-91.1443
6/11/15,8:47 PM,CITY STREET,30.505728,-91.144297
3/29/11,10:07 PM,CITY STREET,30.448548,-91.144287
5/4/14,4:52 PM,CITY STREET,30.448548,-91.144287
11/10/10,3:20 PM,CITY STREET,30.448548,-91.144287
2/27/13,6:30 PM,CITY STREET,30.42747,-91.144284
6/23/16,2:42 PM,STATE HWY,30.42747,-91.144284
4/4/16,6:07 PM,STATE HWY,30.523812,-91.144278
2/21/16,6:37 PM,CITY STREET,30.523812,-91.144278
6/26/14,7:23 PM,STATE HWY,30.523812,-91.144278
12/20/10,10:58 AM,CITY STREET,30.523812,-91.144278
3/4/13,6:40 AM,STATE HWY,30.523812,-91.144278
3/21/11,6:42 AM,STATE HWY,30.523812,-91.144278
8/27/10,4:18 PM,STATE HWY,30.523812,-91.144278
12/16/14,6:30 AM,STATE HWY,30.523812,-91.144278
5/10/14,8:13 AM,STATE HWY,30.523812,-91.144278
6/28/12,6:17 PM,STATE HWY,30.523812,-91.144278
7/5/11,3:15 PM,STATE HWY,30.523812,-91.144278
8/31/15,7:45 AM,STATE HWY,30.523812,-91.144278
8/5/11,6:26 PM,CITY STREET,30.523812,-91.144278
6/11/14,7:26 AM,STATE HWY,30.523812,-91.144278
4/5/11,9:29 AM,CITY STREET,30.523812,-91.144278
12/17/15,12:56 PM,STATE HWY,30.523812,-91.144278
7/19/12,4:08 PM,STATE HWY,30.523812,-91.144278
6/15/10,2:17 PM,STATE HWY,30.523812,-91.144278
7/10/11,6:50 PM,CITY STREET,30.523812,-91.144278
4/6/13,1:41 PM,STATE HWY,30.523812,-91.144278
9/23/13,7:30 AM,STATE HWY,30.523812,-91.144278
3/16/12,2:50 PM,STATE HWY,30.523812,-91.144278
7/14/14,1:00 PM,STATE HWY,30.523812,-91.144278
2/9/16,9:28 PM,STATE HWY,30.523812,-91.144278
5/14/16,10:28 AM,CITY STREET,30.523812,-91.144278
8/17/16,7:25 PM,CITY STREET,30.523812,-91.144278
9/26/16,7:10 AM,STATE HWY,30.523812,-91.144278
7/30/10,4:03 PM,STATE HWY,30.523812,-91.144278
2/24/12,7:34 AM,CITY STREET,30.523812,-91.144278
6/3/14,4:26 PM,STATE HWY,30.523812,-91.144278
5/9/11,6:29 PM,CITY STREET,30.458439,-91.144271
1/2/14,8:30 AM,OFF ROAD/ PRIVATE PROPERTY,30.450636,-91.144263
5/29/14,10:30 PM,CITY STREET,30.50476,-91.144259
4/28/11,11:18 PM,CITY STREET,30.513486,-91.144252
4/2/15,7:02 PM,CITY STREET,30.503931,-91.144238
3/31/13,9:34 PM,CITY STREET,30.523821,-91.144225
3/12/16,10:14 PM,CITY STREET,30.503065,-91.144223
4/10/10,3:21 PM,CITY STREET,30.457362,-91.144221
4/24/14,1:19 PM,CITY STREET,30.457275,-91.144217
9/30/13,6:57 PM,CITY STREET,30.457275,-91.144217
5/13/12,1:29 PM,CITY STREET,30.457275,-91.144217
11/23/12,3:02 AM,CITY STREET,30.513071,-91.14421
4/28/12,1:13 PM,CITY STREET,30.513071,-91.14421
10/1/15,10:10 PM,CITY STREET,30.513071,-91.14421
8/11/10,3:09 PM,CITY STREET,30.408157,-91.144208
12/2/10,2:59 PM,CITY STREET,30.408157,-91.144208
10/5/10,2:20 PM,CITY STREET,30.408157,-91.144208
1/3/16,8:21 AM,CITY STREET,30.502091,-91.144207
5/11/14,4:55 PM,STATE HWY,30.524599,-91.144204
3/7/14,1:06 PM,STATE HWY,30.524599,-91.144204
1/13/16,7:53 PM,STATE HWY,30.524599,-91.144204
9/8/10,5:20 PM,STATE HWY,30.524599,-91.144204
4/25/16,11:43 AM,STATE HWY,30.524599,-91.144204
7/16/16,12:03 AM,OFF ROAD/ PRIVATE PROPERTY,30.501928,-91.144204
4/2/14,6:28 AM,STATE HWY,30.524599,-91.144204
3/24/11,1:23 PM,CITY STREET,30.436334,-91.144199
12/3/14,4:18 PM,CITY STREET,30.436334,-91.144199
6/7/13,10:34 AM,OFF ROAD/ PRIVATE PROPERTY,30.444413,-91.144198
1/9/15,5:17 PM,OFF ROAD/ PRIVATE PROPERTY,30.444413,-91.144197
7/4/15,11:25 PM,CITY STREET,30.512131,-91.144195
6/30/12,10:05 AM,CITY STREET,30.509834,-91.144186
3/20/12,10:52 AM,CITY STREET,30.509834,-91.144186
1/11/14,5:37 AM,CITY STREET,30.509834,-91.144186
1/13/11,8:29 PM,CITY STREET,30.500109,-91.144183
10/27/14,6:41 AM,CITY STREET,30.456401,-91.144177
3/27/14,8:59 AM,CITY STREET,30.499219,-91.144172
6/5/14,6:34 PM,CITY STREET,30.511563,-91.144168
7/12/11,9:49 PM,CITY STREET,30.511563,-91.144168
7/14/11,7:15 PM,CITY STREET,30.498712,-91.144158
10/17/10,2:05 PM,CITY STREET,30.498712,-91.144158
11/17/15,12:30 PM,CITY STREET,30.498712,-91.144158
5/14/12,3:00 PM,CITY STREET,30.453772,-91.144148
7/12/16,5:57 PM,CITY STREET,30.499561,-91.144131
1/24/11,10:15 AM,CITY STREET,30.453772,-91.144116
6/29/12,11:28 AM,CITY STREET,30.453772,-91.144116
2/20/13,3:09 PM,CITY STREET,30.453772,-91.144116
3/17/14,3:34 PM,CITY STREET,30.453772,-91.144116
12/20/15,7:08 AM,CITY STREET,30.453772,-91.144116
10/31/13,1:39 PM,CITY STREET,30.453772,-91.144116
7/2/15,5:09 PM,CITY STREET,30.453772,-91.144116
12/7/13,2:44 AM,CITY STREET,30.453772,-91.144116
6/5/11,3:51 PM,CITY STREET,30.453772,-91.144116
4/7/16,8:43 PM,CITY STREET,30.453772,-91.144116
2/18/11,2:06 PM,CITY STREET,30.453772,-91.144116
2/6/11,7:02 PM,CITY STREET,30.453772,-91.144116
7/29/16,1:49 PM,CITY STREET,30.453772,-91.144116
9/27/16,1:17 PM,CITY STREET,30.453772,-91.144116
11/1/16,7:51 AM,CITY STREET,30.453772,-91.144116
12/27/14,10:59 PM,CITY STREET,30.510659,-91.14411
9/11/15,11:33 AM,CITY STREET,30.510659,-91.14411
10/15/14,6:05 PM,CITY STREET,30.510659,-91.14411
5/3/15,9:15 AM,CITY STREET,30.510659,-91.14411
9/10/10,3:47 PM,CITY STREET,30.510659,-91.14411
8/31/15,12:00 PM,CITY STREET,30.510659,-91.14411
10/11/13,3:37 PM,CITY STREET,30.44655,-91.14411
6/28/15,12:13 PM,CITY STREET,30.510659,-91.14411
11/11/11,2:10 PM,CITY STREET,30.465334,-91.144103
3/30/13,4:14 PM,CITY STREET,30.414702,-91.144083
5/20/14,10:34 AM,CITY STREET,30.386152,-91.144082
8/4/16,1:32 PM,OFF ROAD/ PRIVATE PROPERTY,30.448556,-91.14408
1/27/16,10:00 AM,OFF ROAD/ PRIVATE PROPERTY,30.470494,-91.144062
8/18/14,7:25 PM,CITY STREET,30.485803,-91.144057
12/12/12,4:09 PM,CITY STREET,30.386197,-91.144055
5/1/14,4:23 PM,CITY STREET,30.382106,-91.144026
2/4/14,6:22 PM,CITY STREET,30.382106,-91.144026
11/1/10,11:33 AM,CITY STREET,30.382106,-91.144026
10/14/16,4:12 PM,CITY STREET,30.382106,-91.144026
3/13/10,7:17 PM,CITY STREET,30.511184,-91.144024
10/10/10,7:58 PM,CITY STREET,30.511184,-91.144024
10/29/13,9:19 PM,CITY STREET,30.511184,-91.144024
11/9/10,1:07 PM,CITY STREET,30.511184,-91.144024
4/30/16,2:15 PM,CITY STREET,30.511184,-91.144024
10/15/10,2:35 PM,CITY STREET,30.496344,-91.143998
11/7/13,1:20 PM,CITY STREET,30.496344,-91.143998
10/1/14,8:20 AM,CITY STREET,30.496344,-91.143998
9/17/14,12:19 PM,CITY STREET,30.477917,-91.143974
4/6/12,5:18 PM,CITY STREET,30.49571,-91.143973
12/24/13,12:03 PM,STATE HWY,30.521711,-91.143952
4/20/11,2:42 PM,CITY STREET,30.521711,-91.143952
6/29/13,12:05 PM,CITY STREET,30.521711,-91.143952
12/10/11,11:04 AM,STATE HWY,30.521711,-91.143952
2/22/13,1:00 PM,STATE HWY,30.521711,-91.143952
8/19/13,7:15 PM,STATE HWY,30.521711,-91.143952
3/7/14,6:44 PM,STATE HWY,30.521711,-91.143952
6/25/11,1:39 PM,STATE HWY,30.521711,-91.143952
3/4/13,9:17 AM,STATE HWY,30.521711,-91.143952
9/27/13,11:33 PM,STATE HWY,30.521711,-91.143952
2/14/11,6:30 AM,CITY STREET,30.521711,-91.143952
12/24/13,12:54 AM,STATE HWY,30.521711,-91.143952
6/18/15,4:30 PM,STATE HWY,30.521711,-91.143952
10/24/10,8:03 PM,STATE HWY,30.521711,-91.143952
8/19/13,5:45 PM,STATE HWY,30.521711,-91.143952
5/8/11,2:42 PM,CITY STREET,30.469164,-91.143949
4/23/14,1:50 PM,CITY STREET,30.469164,-91.143949
6/12/13,12:09 PM,OFF ROAD/ PRIVATE PROPERTY,30.447484,-91.143944
8/15/10,7:30 PM,OFF ROAD/ PRIVATE PROPERTY,30.447484,-91.143944
8/4/13,8:43 PM,OFF ROAD/ PRIVATE PROPERTY,30.447484,-91.143944
12/24/10,8:14 PM,OFF ROAD/ PRIVATE PROPERTY,30.447484,-91.143944
1/25/13,10:43 AM,OFF ROAD/ PRIVATE PROPERTY,30.447484,-91.143944
9/13/14,4:30 AM,OFF ROAD/ PRIVATE PROPERTY,30.447484,-91.143944
9/13/14,3:46 AM,CITY STREET,30.447484,-91.143944
11/5/14,7:14 PM,OFF ROAD/ PRIVATE PROPERTY,30.447484,-91.143944
9/12/10,10:05 AM,OFF ROAD/ PRIVATE PROPERTY,30.447484,-91.143944
11/29/12,3:50 PM,OFF ROAD/ PRIVATE PROPERTY,30.509149,-91.143943
5/6/15,7:16 PM,OFF ROAD/ PRIVATE PROPERTY,30.509149,-91.143943
8/28/12,3:33 PM,CITY STREET,30.47717,-91.143922
1/5/12,2:44 PM,CITY STREET,30.477139,-91.14392
7/8/12,1:12 PM,CITY STREET,30.477139,-91.14392
8/27/15,12:44 PM,CITY STREET,30.478723,-91.143911
3/30/12,7:27 AM,CITY STREET,30.478723,-91.143911
12/4/12,4:40 PM,CITY STREET,30.478723,-91.143911
3/8/16,12:24 PM,CITY STREET,30.478723,-91.143911
5/6/16,12:12 PM,CITY STREET,30.478723,-91.143911
10/3/14,1:16 PM,CITY STREET,30.465357,-91.143911
8/18/12,11:57 PM,CITY STREET,30.476871,-91.143898
10/30/15,2:00 PM,CITY STREET,30.415549,-91.143897
11/24/14,3:47 PM,CITY STREET,30.415549,-91.143897
3/3/15,7:44 PM,CITY STREET,30.415549,-91.143897
10/25/15,12:00 AM,CITY STREET,30.415549,-91.143897
5/4/13,10:05 AM,CITY STREET,30.415549,-91.143897
10/13/14,10:29 AM,CITY STREET,30.467628,-91.143889
9/18/16,3:27 AM,CITY STREET,30.467628,-91.143889
9/2/16,3:53 PM,OFF ROAD/ PRIVATE PROPERTY,30.493092,-91.143872
8/30/13,1:04 AM,OFF ROAD/ PRIVATE PROPERTY,30.466817,-91.143864
4/18/13,10:15 PM,CITY STREET,30.494862,-91.143858
11/29/10,9:06 PM,CITY STREET,30.47632,-91.143854
7/16/12,8:06 AM,CITY STREET,30.466489,-91.143853
10/19/15,2:07 PM,OFF ROAD/ PRIVATE PROPERTY,30.416708,-91.143842
9/5/12,10:47 PM,OFF ROAD/ PRIVATE PROPERTY,30.416708,-91.143842
8/16/13,2:48 PM,OFF ROAD/ PRIVATE PROPERTY,30.416708,-91.143842
5/24/14,12:34 PM,OFF ROAD/ PRIVATE PROPERTY,30.416708,-91.143842
11/27/10,1:06 PM,OFF ROAD/ PRIVATE PROPERTY,30.416708,-91.143842
6/1/11,6:34 PM,OFF ROAD/ PRIVATE PROPERTY,30.416708,-91.143842
5/30/16,12:00 PM,OFF ROAD/ PRIVATE PROPERTY,30.416708,-91.143842
9/29/16,12:10 PM,OFF ROAD/ PRIVATE PROPERTY,30.416708,-91.143842
3/11/15,10:03 AM,STATE HWY,30.416708,-91.143842
4/14/14,6:45 AM,CITY STREET,30.496589,-91.143828
12/25/14,1:08 PM,CITY STREET,30.496589,-91.143828
8/17/11,7:08 PM,CITY STREET,30.496589,-91.143828
5/25/14,7:57 AM,OFF ROAD/ PRIVATE PROPERTY,30.465686,-91.143826
6/9/10,12:09 AM,CITY STREET,30.495715,-91.143818
5/7/16,11:28 AM,CITY STREET,30.411265,-91.143799
11/9/14,11:07 AM,CITY STREET,30.494622,-91.143775
7/17/16,7:40 PM,OFF ROAD/ PRIVATE PROPERTY,30.49462,-91.143775
11/1/14,4:08 PM,CITY STREET,30.494124,-91.143762
1/26/16,7:24 PM,CITY STREET,30.494124,-91.143762
3/16/16,6:25 PM,CITY STREET,30.494124,-91.143762
7/7/14,10:04 AM,CITY STREET,30.494124,-91.143762
2/16/13,11:51 AM,CITY STREET,30.494124,-91.143762
9/20/10,8:17 AM,CITY STREET,30.493982,-91.143758
7/28/12,12:13 AM,CITY STREET,30.493982,-91.143758
5/14/15,8:25 AM,CITY STREET,30.493982,-91.143758
5/13/15,10:20 AM,OFF ROAD/ PRIVATE PROPERTY,30.511192,-91.143741
2/28/12,7:30 AM,CITY STREET,30.464229,-91.143728
2/13/12,3:26 PM,CITY STREET,30.481691,-91.143724
8/5/16,1:14 PM,CITY STREET,30.428265,-91.143724
12/27/13,8:49 PM,CITY STREET,30.464071,-91.14372
6/8/15,12:25 PM,CITY STREET,30.464071,-91.14372
5/8/15,2:51 PM,CITY STREET,30.493196,-91.14372
3/11/16,7:16 PM,CITY STREET,30.493196,-91.14372
4/9/12,1:37 PM,CITY STREET,30.493098,-91.143715
8/1/12,7:05 PM,CITY STREET,30.493098,-91.143715
5/1/11,1:41 PM,CITY STREET,30.493098,-91.143715
3/18/16,11:25 AM,CITY STREET,30.493098,-91.143715
1/6/16,3:55 PM,CITY STREET,30.493098,-91.143715
10/23/15,7:42 PM,CITY STREET,30.493098,-91.143715
3/18/16,4:13 PM,CITY STREET,30.493098,-91.143715
11/2/15,10:31 AM,CITY STREET,30.493098,-91.143715
4/9/15,7:48 PM,CITY STREET,30.493098,-91.143715
12/30/11,12:00 PM,CITY STREET,30.493098,-91.143715
2/24/12,5:02 PM,CITY STREET,30.493098,-91.143715
7/30/10,6:37 AM,CITY STREET,30.493098,-91.143715
9/26/15,1:26 PM,CITY STREET,30.493098,-91.143715
4/5/15,12:20 PM,CITY STREET,30.493098,-91.143715
8/2/12,5:28 PM,CITY STREET,30.493098,-91.143715
10/13/10,4:07 PM,CITY STREET,30.493098,-91.143715
9/19/13,7:26 AM,CITY STREET,30.493098,-91.143715
1/18/12,5:32 PM,CITY STREET,30.493098,-91.143715
4/27/15,7:54 AM,CITY STREET,30.493098,-91.143715
3/30/13,3:21 PM,CITY STREET,30.493098,-91.143715
4/6/13,2:44 PM,CITY STREET,30.493098,-91.143715
3/30/11,5:37 PM,CITY STREET,30.493098,-91.143715
10/31/11,4:47 PM,CITY STREET,30.493098,-91.143715
4/22/14,5:26 PM,CITY STREET,30.493098,-91.143715
4/18/11,5:10 PM,CITY STREET,30.493098,-91.143715
3/23/11,4:42 PM,CITY STREET,30.493098,-91.143715
9/10/13,3:21 PM,CITY STREET,30.453794,-91.143713
12/12/15,1:50 PM,CITY STREET,30.453794,-91.143713
7/18/14,5:00 PM,CITY STREET,30.453794,-91.143713
7/27/16,6:44 PM,CITY STREET,30.453794,-91.143713
6/26/13,11:04 AM,CITY STREET,30.478732,-91.143706
10/12/11,7:45 AM,OFF ROAD/ PRIVATE PROPERTY,30.478732,-91.143706
6/11/15,8:18 AM,OFF ROAD/ PRIVATE PROPERTY,30.478732,-91.143706
10/4/14,6:25 PM,CITY STREET,30.473944,-91.143702
8/15/16,5:59 PM,CITY STREET,30.473944,-91.143702
8/22/16,9:50 AM,CITY STREET,30.500823,-91.143695
3/9/15,1:31 PM,CITY STREET,30.492406,-91.143688
7/28/14,8:34 AM,U.S. HWY,30.450649,-91.143687
10/23/12,5:10 PM,U.S. HWY,30.450649,-91.143687
8/19/14,12:10 PM,OFF ROAD/ PRIVATE PROPERTY,30.450649,-91.143687
6/29/11,10:55 AM,STATE HWY,30.450649,-91.143687
11/2/16,11:46 AM,U.S. HWY,30.450649,-91.143687
6/3/13,6:46 PM,CITY STREET,30.492218,-91.143681
5/14/15,5:39 PM,CITY STREET,30.492209,-91.143681
8/29/10,11:32 AM,CITY STREET,30.492218,-91.143681
5/8/12,11:03 AM,CITY STREET,30.492218,-91.143681
12/28/15,3:03 PM,OFF ROAD/ PRIVATE PROPERTY,30.453797,-91.143681
12/25/15,9:52 PM,CITY STREET,30.492218,-91.143681
6/1/14,8:29 AM,CITY STREET,30.492218,-91.143681
12/13/14,2:45 PM,CITY STREET,30.463235,-91.14368
6/24/14,10:02 PM,CITY STREET,30.492118,-91.143677
9/18/10,9:27 PM,CITY STREET,30.492118,-91.143677
12/25/14,9:49 PM,CITY STREET,30.492118,-91.143677
11/20/12,1:45 PM,CITY STREET,30.504598,-91.143673
8/23/14,4:05 AM,CITY STREET,30.504598,-91.143673
5/26/12,1:30 AM,OFF ROAD/ PRIVATE PROPERTY,30.504598,-91.143673
4/27/16,7:27 PM,CITY STREET,30.504598,-91.143673
10/18/16,5:27 PM,CITY STREET,30.504598,-91.143673
9/25/15,1:30 PM,CITY STREET,30.52398,-91.143665
12/20/11,9:40 AM,CITY STREET,30.52398,-91.143665
6/11/15,7:22 PM,OFF ROAD/ PRIVATE PROPERTY,30.52398,-91.143665
1/14/13,10:29 AM,OFF ROAD/ PRIVATE PROPERTY,30.52398,-91.143665
11/18/15,7:14 PM,OFF ROAD/ PRIVATE PROPERTY,30.52398,-91.143665
8/21/10,1:36 PM,CITY STREET,30.52398,-91.143665
12/25/10,5:02 PM,CITY STREET,30.462737,-91.143656
1/10/15,10:33 PM,CITY STREET,30.491226,-91.143651
3/14/14,6:21 PM,CITY STREET,30.491226,-91.143651
6/5/15,6:39 AM,CITY STREET,30.491226,-91.143651
5/1/15,9:48 PM,CITY STREET,30.491226,-91.143651
8/22/13,9:38 AM,CITY STREET,30.491226,-91.143651
5/28/14,12:01 PM,CITY STREET,30.491226,-91.143651
7/31/11,11:00 AM,CITY STREET,30.491226,-91.143651
7/18/16,4:04 PM,CITY STREET,30.491226,-91.143651
4/22/12,5:33 PM,CITY STREET,30.462355,-91.143638
6/2/15,1:44 PM,CITY STREET,30.462355,-91.143638
9/29/15,3:01 PM,CITY STREET,30.462355,-91.143638
7/26/16,7:38 PM,CITY STREET,30.462355,-91.143638
4/16/11,12:34 PM,CITY STREET,30.462355,-91.143638
11/1/11,7:23 AM,OFF ROAD/ PRIVATE PROPERTY,30.409033,-91.143637
2/22/13,10:43 AM,OFF ROAD/ PRIVATE PROPERTY,30.474772,-91.143633
10/7/16,3:26 PM,OFF ROAD/ PRIVATE PROPERTY,30.4454,-91.143632
4/2/16,12:30 PM,OFF ROAD/ PRIVATE PROPERTY,30.416612,-91.143629
10/28/13,2:52 PM,OFF ROAD/ PRIVATE PROPERTY,30.416612,-91.143629
6/6/13,6:43 PM,OFF ROAD/ PRIVATE PROPERTY,30.416612,-91.143629
8/14/12,1:53 PM,OFF ROAD/ PRIVATE PROPERTY,30.416612,-91.143629
2/10/14,2:49 PM,OFF ROAD/ PRIVATE PROPERTY,30.416612,-91.143629
3/9/15,1:30 PM,STATE HWY,30.416612,-91.143629
7/22/10,5:29 PM,CITY STREET,30.462132,-91.143627
11/9/15,4:16 PM,CITY STREET,30.462132,-91.143627
1/26/10,5:14 PM,CITY STREET,30.462132,-91.143627
12/13/14,5:11 PM,CITY STREET,30.462132,-91.143627
6/25/13,10:28 PM,CITY STREET,30.462132,-91.143627
11/23/12,5:16 PM,CITY STREET,30.462132,-91.143627
8/8/15,4:54 PM,CITY STREET,30.462132,-91.143627
8/3/15,8:41 AM,CITY STREET,30.462132,-91.143627
2/27/13,8:22 AM,CITY STREET,30.462132,-91.143627
1/1/14,1:30 AM,CITY STREET,30.462132,-91.143627
4/28/12,12:37 PM,CITY STREET,30.462132,-91.143627
3/17/15,11:57 AM,CITY STREET,30.462132,-91.143627
4/17/15,9:13 PM,CITY STREET,30.462132,-91.143627
7/21/12,3:45 PM,CITY STREET,30.462132,-91.143627
2/23/13,6:24 PM,CITY STREET,30.462132,-91.143627
11/26/14,11:14 AM,STATE HWY,30.462132,-91.143627
5/20/11,7:48 AM,CITY STREET,30.462132,-91.143627
10/16/16,11:27 AM,CITY STREET,30.462132,-91.143627
3/24/15,7:34 PM,CITY STREET,30.462132,-91.143627
4/9/11,3:35 PM,CITY STREET,30.462132,-91.143627
5/21/12,11:58 AM,CITY STREET,30.44465,-91.143621
6/6/14,6:48 PM,CITY STREET,30.44465,-91.143621
3/31/15,7:07 AM,STATE HWY,30.444425,-91.143618
4/7/12,12:10 PM,CITY STREET,30.490294,-91.143606
1/27/12,2:23 PM,CITY STREET,30.490294,-91.143606
7/2/15,10:42 AM,CITY STREET,30.490294,-91.143606
4/3/11,1:31 PM,CITY STREET,30.490294,-91.143606
8/26/15,4:01 PM,CITY STREET,30.490294,-91.143606
12/25/14,9:45 PM,CITY STREET,30.490294,-91.143606
5/20/12,11:45 PM,CITY STREET,30.490294,-91.143606
5/24/10,6:05 PM,CITY STREET,30.490294,-91.143606
6/3/12,7:05 PM,CITY STREET,30.490294,-91.143606
8/27/13,5:35 PM,CITY STREET,30.490294,-91.143606
9/15/14,8:15 AM,CITY STREET,30.490294,-91.143606
5/12/14,9:35 AM,CITY STREET,30.490294,-91.143606
5/3/16,6:01 PM,CITY STREET,30.490294,-91.143606
6/18/16,5:06 PM,CITY STREET,30.490294,-91.143606
7/28/16,3:28 PM,CITY STREET,30.490294,-91.143606
10/21/16,5:12 PM,CITY STREET,30.490294,-91.143606
5/8/16,5:35 PM,CITY STREET,30.493102,-91.143604
3/2/15,7:30 AM,U.S. HWY,30.509215,-91.143599
2/15/11,12:00 PM,OFF ROAD/ PRIVATE PROPERTY,30.509215,-91.143599
7/2/10,2:34 PM,CITY STREET,30.461419,-91.143598
11/4/14,1:27 PM,CITY STREET,30.461419,-91.143598
9/8/15,11:58 AM,CITY STREET,30.461419,-91.143598
10/30/13,4:14 PM,OFF ROAD/ PRIVATE PROPERTY,30.514207,-91.14358
11/7/12,7:42 PM,CITY STREET,30.483891,-91.143579
10/2/12,2:25 AM,OFF ROAD/ PRIVATE PROPERTY,30.483891,-91.143579
2/24/16,2:05 PM,OFF ROAD/ PRIVATE PROPERTY,30.416676,-91.143577
7/13/14,1:41 AM,CITY STREET,30.460917,-91.143574
9/16/14,3:05 PM,CITY STREET,30.453806,-91.143567
8/19/15,11:15 AM,OFF ROAD/ PRIVATE PROPERTY,30.453806,-91.143567
6/16/12,2:17 AM,OFF ROAD/ PRIVATE PROPERTY,30.453806,-91.143567
9/22/13,5:31 PM,CITY STREET,30.453806,-91.143567
4/13/11,7:20 AM,OFF ROAD/ PRIVATE PROPERTY,30.453806,-91.143567
8/28/14,9:30 AM,OFF ROAD/ PRIVATE PROPERTY,30.453806,-91.143567
5/20/16,9:43 AM,CITY STREET,30.453806,-91.143567
8/19/16,9:47 PM,OFF ROAD/ PRIVATE PROPERTY,30.453806,-91.143567
2/10/15,6:41 AM,OFF ROAD/ PRIVATE PROPERTY,30.453806,-91.143567
1/30/15,6:45 PM,CITY STREET,30.453806,-91.143567
5/18/15,3:30 PM,CITY STREET,30.453806,-91.143567
6/10/12,2:24 PM,OFF ROAD/ PRIVATE PROPERTY,30.519381,-91.143563
11/15/13,6:19 PM,CITY STREET,30.48933,-91.143563
8/1/13,6:53 AM,CITY STREET,30.48933,-91.143563
1/4/15,7:36 PM,CITY STREET,30.48933,-91.143563
8/13/14,4:49 PM,CITY STREET,30.48933,-91.143563
7/10/10,6:50 PM,CITY STREET,30.421079,-91.143562
11/30/12,4:06 PM,CITY STREET,30.421079,-91.143562
9/12/10,12:47 AM,CITY STREET,30.421079,-91.143562
10/17/16,4:40 PM,CITY STREET,30.421079,-91.143562
2/5/12,10:27 PM,CITY STREET,30.453807,-91.143559
5/4/11,1:05 PM,CITY STREET,30.460514,-91.143552
11/7/14,8:15 AM,OFF ROAD/ PRIVATE PROPERTY,30.460482,-91.143551
5/2/14,2:51 PM,CITY STREET,30.40917,-91.143549
2/3/15,7:20 PM,CITY STREET,30.488501,-91.143526
5/23/12,2:58 PM,CITY STREET,30.442505,-91.143522
10/15/15,4:58 PM,CITY STREET,30.442367,-91.143519
3/12/16,3:15 PM,CITY STREET,30.488345,-91.143519
12/28/12,7:51 AM,CITY STREET,30.427508,-91.143516
6/24/15,11:42 AM,CITY STREET,30.427508,-91.143516
3/29/15,6:48 PM,CITY STREET,30.427508,-91.143516
